Admin_Extra_Field_Sizing_Analysis,,always,24h,"eventtype=ms_ad_obj_wineventlog_index earliest=-15m latest=now

| fieldsummary 

| rex field=values max_match=0 ""value\"":\""(?<values>[^\""]*)\"",""

| mvexpand values 

| eval bytes=len(values)

| rex field=field 
""^(?!date|punct|host|hostip|index|linecount|source|sourcetype|timeendpos|timestartpos|splunk_server)
(?<FieldName>.*)""

| stats count sum(bytes) as SumOfBytesInField values(values) as Values max(bytes) as 
MaxFieldLengthInBytes by FieldName

| rename count as NumberOfValuesPerField

| eventstats sum(NumberOfValuesPerField) as TotalEvents sum(SumOfBytesInField) as TotalBytes

| eval PercentageOfTotalEvents=round(NumberOfValuesPerField/TotalEvents*100,2)

| eval PercentageOfTotalBytes=round(SumOfBytesInField/TotalBytes*100,2)

| eval ConsumedMB=SumOfBytesInField/1024/1024

| eval TotalMB=TotalBytes/1024/1024

| table FieldName NumberOfValuesPerField SumOfBytesInField ConsumedMB PercentageOfTotalBytes 
PercentageOfTotalEvents

| addcoltotals labelfield=FieldName label=Totals

| sort - PercentageOfTotalEvents"
Amazon Inspector: Topology Amazon Inspector Recommendation Generator,Generate Amazon Inspector data,always,24h,"`aws-inspector-findings` assetAttributes.agentId=* assetType=ec2-instance | rename 
assetAttributes.agentId as agent_id, serviceAttributes.rulesPackageArn as rule_arn | stats 
latest(severity) as severity, latest(title) as finding by rule_arn, agent_id | table agent_id, 
severity, finding | outputlookup topology_inspector_recommendations"
Anomaly Detection: Jobs Service,,always,24h,| anomalyjob
Anomaly Detection: Schedule Time Checker,,always,24h,"index=_audit action=""search"" search=* | regex search=""job_id=\""\w{8}-\w{4}-\w{4}-\w{4}-\w{12}\""""  | 
eval is_alert=if(savedsearch_name="""", 0, 1) , earliest_time = strptime(apiStartTime,""'%a %b %d %T 
%Y'""), latest_time=strptime(apiEndTime,""'%a %b %d %T %Y'""), day=strftime(_time, ""%Y-%m-%d"")  | table 
_time, job_id, is_alert, earliest_time,latest_time, day | append [ | inputlookup 
anomaly_schedule_checker ] | where isnotnull(earliest_time) AND isnotnull(latest_time) | dedup 
job_id, is_alert | outputlookup anomaly_schedule_checker"
App Upgrader,Upgrade everything of the App to the latest version,always,24h,| upgrade
Application crash count in the last 24 hours,,always,24h,"`wineventlog-index` eventtype=""wineventlog_common"" EventCode=""1001"" Event_Name=""*"" 

| eval application=P1."" (version: "".P2."")"" 

| timechart count by application"
Application crash count in the last 30 days,,always,24h,"`wineventlog-index` eventtype=""wineventlog_common"" EventCode=""1001"" Event_Name=""*"" 

| eval application=P1."" (version: "".P2."")"" 

| timechart count by application"
Application crash count in the last 7 days,,always,24h,"`wineventlog-index` eventtype=""wineventlog_common"" EventCode=""1001"" Event_Name=""*"" 

| eval application=P1."" (version: "".P2."")"" 

| timechart count by application"
Application Installed,,always,24h,"| rest /services/apps/local | search disabled=0 details=""http*""

| table label description details version"
Apps with an updgrade,,always,24h,"| rest /services/apps/local | search disabled=0 details=""http*"" (version!=update.version AND 
update.version != """")

| table label description details version update.version"
"Average CPU utilization per process, host in the last 24 hours",,always,24h,"`perfmon-index` eventtype=perfmon_windows object=Process counter=""% Processor Time"" 

| stats avg(Value) as ""Avg. CPU utilization"" by instance, Host"
"Average Memory utilization per process, host in the last 24 hours",,always,24h,"`perfmon-index` eventtype=perfmon_windows object=Process  counter=""Private Bytes"" 

| eval MB=Value/(1024*1024) 

| stats avg(MB) as ""Avg. Memory Utilization in MB"" by instance, host"
AWS Accounts with zero events in the last 24 hours,,always,24h,"index=prod_aws 

``` The event filed name needs to match the lookup table column name ```

| rename aws_account_id as AccountID

| stats count by AccountID

| inputlookup append=true C3-CM-AWSAccountAlias

| fillnull count 

| stats sum(count) as count by AccountID

| sort -count

| lookup C3-CM-AWSAccountAlias AccountID as AccountID OUTPUT Description

| search count = 0

| table AccountID, Description, count"
AWS Bill - Current Month Cost until Now,,always,24h,"| savedsearch ""AWS Bill - Monthly Latest Snapshot"" | search RecordType=StatementTotal | eval 
date_month=strftime(_time, ""%Y-%m"") | eval current_month=strftime(now(), ""%Y-%m"") | where 
date_month=current_month | stats sum(TotalCost) as TotalCost, first(CurrencyCode) as CurrencyCode"
AWS Bill - Current Month Cost until Now by Linked Account,,always,24h,"| savedsearch ""AWS Bill - Monthly Latest Snapshot"" | search RecordType=AccountTotal | eval 
date_month=strftime(_time, ""%Y-%m"") | eval current_month=strftime(now(), ""%Y-%m"") | where 
date_month=current_month | stats sum(TotalCost) as TotalCost, first(CurrencyCode) as CurrencyCode by 
LinkedAccount"
AWS Bill - Current Month Cost until Now by Service,,always,24h,"| savedsearch ""AWS Bill - Monthly Latest Snapshot"" | search RecordType=LinkedLineItem | eval 
date_month=strftime(_time, ""%Y-%m"") | eval current_month=strftime(now(), ""%Y-%m"") | where 
date_month=current_month | stats sum(TotalCost) as TotalCost, first(CurrencyCode) as CurrencyCode by 
ProductName"
AWS Bill - Daily Cost through Last Month - Blended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |   timechart 
span=1day sum(BlendedCost) as TotalCost"
AWS Bill - Daily Cost through Last Month - Unblended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |   timechart 
span=1day sum(UnBlendedCost) as TotalCost"
AWS Bill - Daily Cost through Last Month by Linked Account - Blended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |   timechart 
span=1day sum(BlendedCost) as TotalCost by LinkedAccount limit=20"
AWS Bill - Daily Cost through Last Month by Linked Account - Unblended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |   timechart 
span=1day sum(UnBlendedCost) as TotalCost by LinkedAccount limit=20"
AWS Bill - Daily Cost through Last Month by Region - Blended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |  timechart 
span=1day sum(BlendedCost) as TotalCost by AvailabilityZone limit=20"
AWS Bill - Daily Cost through Last Month by Region - Unblended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |  timechart 
span=1day sum(UnBlendedCost) as TotalCost by AvailabilityZone limit=20"
AWS Bill - Daily Cost through Last Month by Service - Blended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |   timechart 
span=1day sum(BlendedCost) as TotalCost by ProductName limit=20"
AWS Bill - Daily Cost through Last Month by Service - Unblended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |   timechart 
span=1day sum(UnBlendedCost) as TotalCost by ProductName limit=20"
AWS Bill - Detailed Cost Latest Snapshot,"To change index, revise the search string: index=""index"" eventtype=aws_billing_detail_report [seardch index=""your index"" ...(same as the left part)...",always,24h,"eventtype=aws_billing_detail_report  [search eventtype=aws_billing_detail_report 
RecordType=StatementTotal | dedup report_month sortby -_time | return 1000 S3KeyLastModified]"
AWS Bill - Monthly Cost,,always,24h,"| savedsearch ""AWS Bill - Monthly Latest Snapshot"" | search RecordType=StatementTotal | timechart 
span=1mon sum(TotalCost) as TotalCost"
AWS Bill - Monthly Cost by Linked Account,,always,24h,"| savedsearch ""AWS Bill - Monthly Latest Snapshot"" | search RecordType=AccountTotal | timechart 
span=1mon sum(TotalCost) by LinkedAccount limit=20"
AWS Bill - Monthly Cost by Service,,always,24h,"| savedsearch ""AWS Bill - Monthly Latest Snapshot"" | search RecordType=LinkedLineItem  | timechart 
span=1mon sum(TotalCost) as TotalCost by ProductName limit=20"
AWS Bill - Monthly Cost through Last Month by Region - Blended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |  timechart 
span=1mon sum(BlendedCost) as TotalCost by AvailabilityZone limit=20"
AWS Bill - Monthly Cost through Last Month by Region - Unblended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |  timechart 
span=1mon sum(UnBlendedCost) as TotalCost by AvailabilityZone limit=20"
AWS Bill - Monthly Latest Snapshot,"To change index, revise the search string: index=""index"" eventtype=aws_billing_monthly_report [search index=""index"" ...(same as the left part)...",always,24h,"eventtype=aws_billing_monthly_report [search eventtype=aws_billing_monthly_report | dedup 
report_month sortby -_time | return 1000 S3KeyLastModified]"
AWS Bill - Total Cost through Last Month by Region - Blended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |  stats 
sum(BlendedCost) as TotalCost by AvailabilityZone"
AWS Bill - Total Cost through Last Month by Region - Unblended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |  stats 
sum(UnBlendedCost) as TotalCost by AvailabilityZone"
AWS Bill - Total Cost until Now,,always,24h,"| savedsearch ""AWS Bill - Monthly Latest Snapshot"" | search RecordType=StatementTotal | stats 
sum(TotalCost) as TotalCost, first(CurrencyCode) as CurrencyCode"
AWS Bill - Total Cost until Now by Linked Account,,always,24h,"| savedsearch ""AWS Bill - Monthly Latest Snapshot"" | search RecordType=AccountTotal  | stats 
sum(TotalCost) as TotalCost, first(CurrencyCode) as CurrencyCode by LinkedAccount"
AWS Bill - Total Cost until Now by Service,,always,24h,"| savedsearch ""AWS Bill - Monthly Latest Snapshot"" | search RecordType=LinkedLineItem | stats 
sum(TotalCost) as TotalCost, first(CurrencyCode) as CurrencyCode by ProductName"
AWS Bill - Total Daytime Cost through Last Month - Blended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |  eval 
date_hour=strftime(_time, ""%H"") | search (date_hour>=7 AND date_hour<=17) | stats sum(BlendedCost) 
as TotalCost"
AWS Bill - Total Daytime Cost through Last Month - Unblended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |  eval 
date_hour=strftime(_time, ""%H"") | search (date_hour>=7 AND date_hour<=17) | stats sum(UnBlendedCost) 
as TotalCost"
AWS Bill - Total Nighttime Cost through Last Month - Blended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |  eval 
date_hour=strftime(_time, ""%H"") | search (date_hour < 7 OR date_hour > 17) | stats sum(BlendedCost) 
as TotalCost"
AWS Bill - Total Nighttime Cost through Last Month - Unblended,,always,24h,"| savedsearch ""AWS Bill - Detailed Cost Latest Snapshot"" | search RecordType=LineItem |  eval 
date_hour=strftime(_time, ""%H"") | search (date_hour < 7 OR date_hour > 17) | stats 
sum(UnBlendedCost) as TotalCost"
AWS Billing - Account Name,Extract account id - account name lookup from monthly billing report,always,24h,"`aws-billing-sourcetype` eventtype=aws_billing_monthly_report (RecordType=InvoiceTotal OR 
RecordType=AccountTotal) | eval 
LinkedAccountId=if(isnull(LinkedAccountId),PayerAccountId,LinkedAccountId) | eval 
LinkedAccountName=if(isnull(LinkedAccountName),PayerAccountName,LinkedAccountName) | stats count by 
LinkedAccountId LinkedAccountName | dedup LinkedAccountId sortby -_time | append [makeresults | eval 
LinkedAccountId=""placeholder"" | eval LinkedAccountName=""placeholder""] | table LinkedAccountId 
LinkedAccountName | outputlookup account_name"
AWS Config - Tags,Extract tags lookup from AWS Config,always,24h,"`aws-config-sourcetype` | spath output=tags path=tags | stats count by tags resourceType 
aws_account_id | fields - count | rex max_match=20 field=tags ""\""(?<key>[^,]+)\"": 
\""(?<value>[^,]+)\"""" | eval keyvalue=mvzip('key', 'value',""="") | mvexpand keyvalue | fields keyvalue 
resourceType aws_account_id | rex field=keyvalue ""(?<key>[^,]+)=(?<value>[^,]+)"" |  stats count by 
key value resourceType aws_account_id | fields key value resourceType aws_account_id | rename 
resourceType as type | outputlookup tags_config"
AWS Dashboard Report Acceleration,,always,24h,"index=* sourcetype=""aws:cloudwatchlogs"" OR sourcetype=""aws:cloudtrail"" OR sourcetype=""aws:metadata"" 
OR sourcetype=""aws:cloudwatch:guardduty""

OR sourcetype=""aws:securityhub:finding"" OR sourcetype=""aws:iam:credentialreport"" OR 
sourcetype=""aws:accessanalyzer:finding""

| rex field=source 
""(?<source_dm_id>[0-9a-f]{8}\b-[0-9a-f]{4}-[0-9a-f]{4}-[0-9a-f]{4}-\b[0-9a-f]{12})""

| eval id = if(isnotnull(data_manager_input_id), data_manager_input_id, source_dm_id)

| rex field=source ""^[^:]+:(\/)?(?<cwl_type>[^\/]+)(\/)(?<cwl_service>[^\/]+).+$""

| rex field=source ""^[^:]+:(?<md_category>(iam_|ec2_)\w+)$""

| eval cwl_ds = sourcetype + "":"" + if(cwl_type==""aws"", cwl_service, ""api-gateway"")

| eval metadata_ds = sourcetype + "":"" + md_category

| eval datasource = case(sourcetype == ""aws:cloudwatchlogs"", cwl_ds, sourcetype == ""aws:metadata"", 
metadata_ds, true(), sourcetype)

| eval account_id = coalesce(recipientAccountId, AccountId, AwsAccountId, accountId, account)

| eval region = if(datasource == ""aws:iam:credentialreport"" OR datasource == 
""aws:metadata:iam_users"", ""us-east-1"", coalesce(awsRegion, Region, region))

| stats latest(_time) as last_seen_event, count as num_events_7d, sparkline(count) as 
last_7d_sparkline by id, datasource, region, account_id"
AWS Description - CloudFront Edges,,always,24h,"`aws-description-resource("""", """", ""cloudfront_distributions"")` | dedup id | table id, domain_name, 
account_id | outputlookup cloudfront_edges"
AWS Description - S3 Buckets,,always,24h,"`aws-description(""*"", ""*"", ""s3_buckets"", ""Name"")`  | rename Name as bucket_name, LocationConstraint 
as region | table bucket_name, account_id, region | outputlookup s3_buckets"
AWS Description - Tags,,always,24h,"`aws-description-sourcetype` | spath output=tags path=tags | stats count by tags source 
aws_account_id | fields - count | rex max_match=20 field=tags ""\""(?<key>[^,]+)\"": 
\""(?<value>[^,]+)\"""" | eval keyvalue=mvzip('key', 'value',""="") | mvexpand keyvalue | fields keyvalue 
source aws_account_id | rex field=keyvalue ""(?<key>[^,]+)=(?<value>[^,]+)"" | rex field=source 
"".*?:(?<type>.*)"" |  stats count by key value type aws_account_id | fields key value type 
aws_account_id | outputlookup tags_description"
AWS: calculate data volume indexed,Calculate the amount of data indexed in Splunk,always,24h,"| search index=_internal sourcetype=splunkd source=*metrics.log splunk_server=""*"" 
group=""per_sourcetype_thruput"" 

         | stats sum(kb) as sum_kb by series | eval sum_mb=sum_kb/1024 

         | filterawssourcetype"
Azure Billing Period Lookup,,always,24h,"`azure-index` sourcetype=azure:billing:period | stats count by _time subscriptionId id name 
properties.billingPeriodStartDate properties.billingPeriodEndDate  | rename 
properties.billingPeriodStartDate AS billingPeriodStartDate properties.billingPeriodEndDate AS 
billingPeriodEndDate  | inputlookup azure_billing_periods append=t  | stats count by _time 
subscriptionId id name billingPeriodStartDate billingPeriodEndDate  | fields - count | outputlookup 
azure_billing_periods"
Azure No. Action by App and User,,always,24h,"| pivot Azure_Successful_Action RootObject count(RootObject) AS Hits SPLITROW appDisplayName AS 
Application SPLITROW userDisplayName AS Employee SORT 100 appDisplayName ROWSUMMARY 0 COLSUMMARY 0 
SHOWOTHER 1"
Azure Subscriptions Lookup,,always,24h,"`azure-index` sourcetype=""azure:subscriptions"" | stats count by subscriptionId, displayName | 
inputlookup lookup_subscriptions append=true | stats count by subscriptionId, displayName | fields - 
count | outputlookup lookup_subscriptions"
Billing CUR: Billing Reports AssemblyId Generator,Generate the lookup that stores the AssemblyId for the latest CUR report for each month.,always,24h,"`aws-billing-sourcetype-cur-digest` 

| stats latest(assemblyId) as assemblyId, latest(lastModified) as lastModifiedDate by source 

| rex field=source "".*/(?<timestr>\\d{8}-)\\d{8}.*"" 

| outputlookup billing_report_assemblyid_cur"
